work_year,experience_level,salary_in_usd,company_size,main_job_title_category,Country,Continent,country_code
2022,SE,130000,M,Data Engineer,United States,North America,USA
2022,SE,245000,M,Data Scientist,United States,North America,USA
2022,SE,180000,M,Data Scientist,United States,North America,USA
2022,SE,135000,M,Data Engineer,United States,North America,USA
2022,SE,100000,M,Data Engineer,United States,North America,USA
2022,SE,220000,M,Data Engineer,United States,North America,USA
2022,SE,150000,M,Data Engineer,United States,North America,USA
2022,SE,198440,L,Data Scientist,United States,North America,USA
2022,SE,144000,L,Data Scientist,United States,North America,USA
2022,SE,240000,M,Data Engineer,United States,North America,USA
2022,SE,170000,M,Data Engineer,United States,North America,USA
2022,SE,198440,M,Data Scientist,United States,North America,USA
2022,SE,144000,M,Data Scientist,United States,North America,USA
2022,MI,150000,M,Data Analyst,United States,North America,USA
2022,MI,100000,M,Data Analyst,United States,North America,USA
2022,SE,120000,M,Data Analyst,United States,North America,USA
2022,SE,95000,M,Data Analyst,United States,North America,USA
2022,MI,57872,M,Data Scientist,United Kingdom,Europe,GBR
2022,EN,64000,L,Data Analyst,United States,North America,USA
2022,EN,39925,L,Data Scientist,France,Europe,FRA
2022,SE,187200,M,Machine Learning Engineer,Canada,North America,CAN
2022,SE,116100,M,Machine Learning Engineer,Canada,North America,CAN
2022,SE,150000,M,Data Analyst,United States,North America,USA
2022,SE,127000,M,Data Analyst,United States,North America,USA
2022,SE,275000,M,Data Engineer,United States,North America,USA
2022,SE,166000,M,Data Engineer,United States,North America,USA
2022,SE,159699,M,Data Scientist,United States,North America,USA
2022,SE,138938,M,Data Scientist,United States,North America,USA
2022,EN,76000,L,Data Analyst,United States,North America,USA
2022,SE,166700,M,Data Analyst,United States,North America,USA
2022,SE,119000,M,Data Analyst,United States,North America,USA
2022,SE,130000,M,Data Analyst,United States,North America,USA
2022,SE,100000,M,Data Analyst,United States,North America,USA
2022,SE,103432,M,Data Engineer,United Kingdom,Europe,GBR
2022,SE,92350,M,Data Engineer,United Kingdom,Europe,GBR
2022,SE,80000,M,Data Analyst,United States,North America,USA
2022,SE,52500,M,Data Analyst,United States,North America,USA
2022,SE,236000,M,Data Engineer,United States,North America,USA
2022,SE,182000,M,Data Engineer,United States,North America,USA
2022,SE,180000,M,Data Scientist,United States,North America,USA
2022,SE,140000,M,Data Scientist,United States,North America,USA
2022,SE,225000,M,Data Scientist,United States,North America,USA
2022,SE,156400,M,Data Scientist,United States,North America,USA
2022,SE,135000,M,Data Analyst,United States,North America,USA
2022,SE,100000,M,Data Analyst,United States,North America,USA
2022,SE,204500,M,Machine Learning Engineer,United States,North America,USA
2022,SE,142200,M,Machine Learning Engineer,United States,North America,USA
2022,MI,240000,M,Data Engineer,United States,North America,USA
2022,SE,300000,M,Data Engineer,United States,North America,USA
2022,SE,130000,M,Data Engineer,United States,North America,USA
2022,SE,195000,M,Data Engineer,United States,North America,USA
2022,SE,175000,M,Data Engineer,United States,North America,USA
2022,SE,155000,M,Data Engineer,United States,North America,USA
2022,SE,110000,M,Data Engineer,United States,North America,USA
2022,SE,123000,M,Data Analyst,United States,North America,USA
2022,SE,92250,M,Data Analyst,United States,North America,USA
2022,SE,170000,M,Data Engineer,United States,North America,USA
2022,SE,150000,M,Data Engineer,United States,North America,USA
2022,MI,180000,M,Machine Learning Engineer,United States,North America,USA
2022,MI,100000,M,Machine Learning Engineer,United States,North America,USA
2022,SE,97000,M,Data Engineer,United States,North America,USA
2022,SE,90000,M,Data Engineer,United States,North America,USA
2022,SE,200000,M,Data Engineer,United States,North America,USA
2022,SE,160000,M,Data Engineer,United States,North America,USA
2022,SE,210000,M,Machine Learning Engineer,United States,North America,USA
2022,SE,180000,M,Machine Learning Engineer,United States,North America,USA
2022,SE,260000,M,Data Engineer,United States,North America,USA
2022,SE,180000,M,Data Engineer,United States,North America,USA
2022,EX,210000,M,Data Engineer,United States,North America,USA
2022,EX,157000,M,Data Engineer,United States,North America,USA
2022,EN,180000,M,Data Scientist,United States,North America,USA
2022,EN,100000,M,Data Scientist,United States,North America,USA
2022,MI,80000,M,Data Analyst,United States,North America,USA
2022,MI,52500,M,Data Analyst,United States,North America,USA
2022,SE,128000,M,Data Architect,United States,North America,USA
2022,SE,81500,M,Data Architect,United States,North America,USA
2022,SE,105000,M,Data Engineer,United States,North America,USA
2022,SE,70000,M,Data Engineer,United States,North America,USA
2022,SE,175000,M,Data Scientist,United States,North America,USA
2022,SE,122500,M,Data Scientist,United States,North America,USA
2022,SE,171000,M,Data Engineer,United States,North America,USA
2022,SE,117000,M,Data Engineer,United States,North America,USA
2022,SE,202800,L,Data Scientist,United States,North America,USA
2022,SE,104300,L,Data Scientist,United States,North America,USA
2022,SE,50432,M,Data Analyst,Spain,Europe,ESP
2022,SE,36773,M,Data Analyst,Spain,Europe,ESP
2022,SE,197000,M,Data Engineer,United States,North America,USA
2022,SE,99000,M,Data Engineer,United States,North America,USA
2022,SE,160000,M,Data Engineer,United States,North America,USA
2022,SE,110000,M,Data Engineer,United States,North America,USA
2022,SE,185900,M,Data Scientist,United States,North America,USA
2022,SE,129300,M,Data Scientist,United States,North America,USA
2022,MI,30000,L,Data Scientist,Mexico,North America,MEX
2022,MI,78000,M,Data Engineer,Brazil,South America,BRA
2022,MI,48000,M,Data Engineer,Brazil,South America,BRA
2022,SE,170000,M,Data Engineer,United States,North America,USA
2022,SE,130000,M,Data Engineer,United States,North America,USA
2022,SE,150000,M,Data Analyst,United States,North America,USA
2022,SE,95000,M,Data Analyst,United States,North America,USA
2022,MI,78000,M,Data Engineer,Brazil,South America,BRA
2022,MI,42000,M,Data Engineer,Brazil,South America,BRA
2022,SE,345600,M,Data Architect,United States,North America,USA
2022,SE,230400,M,Data Architect,United States,North America,USA
2022,SE,145000,M,Data Engineer,United States,North America,USA
2022,SE,115000,M,Data Engineer,United States,North America,USA
2022,MI,78000,M,Data Analyst,Brazil,South America,BRA
2022,MI,48000,M,Data Analyst,Brazil,South America,BRA
2022,SE,175950,M,Data Analyst,United States,North America,USA
2022,SE,130050,M,Data Analyst,United States,North America,USA
2022,SE,205600,L,Data Engineer,United States,North America,USA
2022,SE,105700,L,Data Engineer,United States,North America,USA
2022,SE,236600,M,Data Analyst,United States,North America,USA
2022,SE,89200,M,Data Analyst,United States,North America,USA
2022,MI,84000,M,Data Scientist,Brazil,South America,BRA
2022,MI,54000,M,Data Scientist,Brazil,South America,BRA
2022,EN,80000,L,Data Scientist,United States,North America,USA
2022,SE,200000,S,Data Analyst,United Kingdom,Europe,GBR
2022,EN,73742,L,Data Scientist,Canada,North America,CAN
2022,SE,165000,S,Data Engineer,United States,North America,USA
2022,EN,33246,L,Data Scientist,United Kingdom,Europe,GBR
2022,SE,185900,M,Data Engineer,United States,North America,USA
2022,SE,129300,M,Data Engineer,United States,North America,USA
2022,SE,169000,M,Data Analyst,United States,North America,USA
2022,SE,110600,M,Data Analyst,United States,North America,USA
2021,EN,5409,L,Data Engineer,India,Asia,IND
2021,MI,75050,L,Data Engineer,Australia,Oceania,AUS
2022,SE,225000,M,Data Engineer,United States,North America,USA
2022,SE,184100,M,Data Engineer,United States,North America,USA
2022,SE,185900,M,Data Scientist,United States,North America,USA
2022,SE,129300,M,Data Scientist,United States,North America,USA
2022,SE,225000,M,Data Scientist,United States,North America,USA
2022,SE,156400,M,Data Scientist,United States,North America,USA
2022,SE,185900,M,Data Scientist,United States,North America,USA
2022,SE,129300,M,Data Scientist,United States,North America,USA
2022,EN,108000,S,Machine Learning Engineer,United States,North America,USA
2022,SE,8000,L,Data Scientist,India,Asia,IND
2022,SE,155000,M,Data Scientist,United States,North America,USA
2022,SE,38000,M,Data Scientist,United States,North America,USA
2022,MI,85000,M,Data Analyst,United States,North America,USA
2022,MI,65000,M,Data Analyst,United States,North America,USA
2022,SE,155000,M,Data Scientist,United States,North America,USA
2022,SE,38000,M,Data Scientist,United States,North America,USA
2022,MI,110820,M,Data Engineer,United Kingdom,Europe,GBR
2022,MI,92350,M,Data Engineer,United Kingdom,Europe,GBR
2022,SE,153600,M,Data Scientist,United States,North America,USA
2022,SE,106800,M,Data Scientist,United States,North America,USA
2022,SE,185000,M,Data Scientist,United States,North America,USA
2022,SE,50000,M,Data Scientist,United States,North America,USA
2022,SE,185900,M,Data Engineer,United States,North America,USA
2022,SE,129300,M,Data Engineer,United States,North America,USA
2022,SE,155000,M,Data Scientist,United States,North America,USA
2022,SE,38000,M,Data Scientist,United States,North America,USA
2022,SE,168000,M,Data Scientist,United States,North America,USA
2022,SE,130000,M,Data Scientist,United States,North America,USA
2022,SE,123400,M,Data Scientist,United States,North America,USA
2022,SE,88100,M,Data Scientist,United States,North America,USA
2022,SE,120000,S,Data Scientist,United States,North America,USA
2022,SE,55000,S,Data Scientist,United States,North America,USA
2022,SE,185900,M,Data Scientist,United States,North America,USA
2022,SE,129300,M,Data Scientist,United States,North America,USA
2022,SE,191200,M,Data Engineer,United States,North America,USA
2022,SE,130000,M,Data Engineer,United States,North America,USA
2022,SE,169000,M,Data Analyst,United States,North America,USA
2022,SE,110600,M,Data Analyst,United States,North America,USA
2022,SE,150000,M,Data Engineer,United States,North America,USA
2022,SE,120000,M,Data Engineer,United States,North America,USA
2022,SE,139000,M,Data Engineer,United States,North America,USA
2022,SE,122000,M,Data Engineer,United States,North America,USA
2022,SE,185900,M,Data Scientist,United States,North America,USA
2022,SE,129300,M,Data Scientist,United States,North America,USA
2022,SE,139600,M,Data Analyst,United States,North America,USA
2022,SE,85700,M,Data Analyst,United States,North America,USA
2022,SE,185000,M,Data Engineer,United States,North America,USA
2022,SE,50000,M,Data Engineer,United States,North America,USA
2022,SE,185900,M,Data Engineer,United States,North America,USA
2022,SE,129300,M,Data Engineer,United States,North America,USA
2022,SE,225000,M,Data Scientist,United States,North America,USA
2022,SE,156400,M,Data Scientist,United States,North America,USA
2022,SE,200000,M,Data Scientist,United States,North America,USA
2022,SE,175000,M,Data Scientist,United States,North America,USA
2022,SE,185900,M,Data Engineer,United States,North America,USA
2022,SE,129300,M,Data Engineer,United States,North America,USA
2022,MI,148500,L,Machine Learning Engineer,United States,North America,USA
2022,MI,98200,L,Machine Learning Engineer,United States,North America,USA
2022,SE,115000,M,Data Analyst,United States,North America,USA
2022,SE,95000,M,Data Analyst,United States,North America,USA
2022,SE,225000,M,Data Architect,United States,North America,USA
2022,SE,66000,M,Data Architect,United States,North America,USA
2022,SE,185000,M,Data Scientist,United States,North America,USA
2022,SE,50000,M,Data Scientist,United States,North America,USA
2022,SE,47280,M,Data Scientist,Spain,Europe,ESP
2022,SE,37824,M,Data Scientist,Spain,Europe,ESP
2022,MI,134000,M,Data Engineer,United States,North America,USA
2022,MI,98000,M,Data Engineer,United States,North America,USA
2022,MI,105000,M,Data Analyst,United States,North America,USA
2022,MI,62000,M,Data Analyst,United States,North America,USA
2022,EN,57000,L,Data Analyst,United States,North America,USA
2022,SE,161311,M,Data Engineer,Canada,North America,CAN
2022,MI,144200,M,Data Scientist,United States,North America,USA
2022,MI,115360,M,Data Scientist,United States,North America,USA
2022,MI,83171,L,Data Scientist,Australia,Oceania,AUS
2022,SE,38154,L,Data Architect,India,Asia,IND
2022,SE,73546,M,Data Engineer,Portugal,Europe,PRT
2022,SE,42026,M,Data Engineer,Portugal,Europe,PRT
2022,SE,170000,M,Data Engineer,United States,North America,USA
2022,SE,150000,M,Data Engineer,United States,North America,USA
2022,SE,180000,M,Data Architect,United States,North America,USA
2022,SE,160000,M,Data Architect,United States,North America,USA
2022,MI,108000,L,Data Scientist,United States,North America,USA
2022,SE,200000,M,Machine Learning Engineer,United States,North America,USA
2022,SE,150000,M,Machine Learning Engineer,United States,North America,USA
2022,EX,125976,L,Data Engineer,Canada,North America,CAN
2022,SE,188700,M,Data Engineer,United States,North America,USA
2022,SE,160395,M,Data Engineer,United States,North America,USA
2022,SE,115934,M,Data Analyst,United States,North America,USA
2022,SE,81666,M,Data Analyst,United States,North America,USA
2022,SE,300000,M,Data Engineer,United States,North America,USA
2022,SE,225000,M,Data Engineer,United States,North America,USA
2022,SE,198440,M,Data Scientist,United States,North America,USA
2022,SE,144000,M,Data Scientist,United States,North America,USA
2022,SE,191475,M,Data Scientist,United States,North America,USA
2022,SE,141525,M,Data Scientist,United States,North America,USA
